Order_ID,Order_Date,Month,Quarter,Year,Week_Number,Region,City,Product_Category,Product_Name,Units_Sold,Unit_Price,Discount_Percentage,Sales_Amount,Marketing_Spend,Stock_Available,Reorder_Level,Previous_Month_Sales,Forecasted_Sales,Actual_Sales,Forecast_Error_Percentage,Demand_Level,Stock_Risk,Season
ORD100943,04-01-2025,January,Q1,2025,1,North,Delhi,Office Supplies,Notebook,232,200,8.57,42423.52,48888,842,100,45468.4,43945.96,39455.74,10.22,Medium Demand,Overstocked,Winter
ORD100944,14-11-2025,November,Q4,2025,46,East,Lucknow,Home Appliances,Refrigerator,201,35000,9.99,6332203.5,53380,1187,100,7119218.93,6725711.21,6599810.88,1.87,Medium Demand,Overstocked,Festive
ORD100945,19-03-2024,March,Q1,2024,12,North,Bangalore,Furniture,Desk,201,15000,7.81,2779528.5,99547,2059,100,3129359.69,2954444.09,2564484.18,13.2,Medium Demand,Overstocked,Spring
ORD100946,13-03-2025,March,Q1,2025,11,East,Bangalore,Electronics,Tablet,180,18000,3.64,3122064,55465,1544,100,2896420.92,3009242.46,3074503.77,2.17,Low Demand,Overstocked,Spring
ORD100947,11-12-2025,December,Q4,2025,50,West,Lucknow,Home Appliances,Microwave,301,9000,7.66,2501490.6,77002,2136,100,2540260.94,2520875.77,2497789.1,0.92,Medium Demand,Overstocked,Winter
ORD100948,03-07-2025,July,Q3,2025,27,South,Kolkata,Electronics,Printer,589,12000,11.56,6250939.2,95898,998,100,6758748.78,6504843.99,5919880.79,8.99,High Demand,Healthy Stock,Monsoon
ORD100949,03-01-2024,January,Q1,2024,1,South,Delhi,Home Appliances,Air Conditioner,535,45000,19.15,19464637.5,19438,344,100,22667441.82,21066039.66,18922969.87,10.17,High Demand,Stockout Risk,Winter
ORD100950,22-05-2024,May,Q2,2024,21,East,Chennai,Furniture,Bookshelf,481,10000,4.85,4576715,34437,328,100,5028885.95,4802800.47,4226354.48,12,Medium Demand,Stockout Risk,Summer
ORD100951,13-12-2025,December,Q4,2025,50,South,Kolkata,Electronics,Printer,430,12000,1.08,5104272,18894,2482,100,4234035.06,4669153.53,5448746.24,16.7,Medium Demand,Overstocked,Winter
ORD100952,10-06-2024,June,Q2,2024,24,North,Bangalore,Home Appliances,Microwave,130,9000,4.9,1112670,6635,2431,100,1260017.77,1186343.89,1094087.27,7.78,Low Demand,Overstocked,Summer
ORD100953,05-07-2024,July,Q3,2024,27,West,Bangalore,Office Supplies,Paper Ream,356,350,9.4,112887.6,99707,1481,100,110357.73,111622.67,116157.89,4.06,Medium Demand,Overstocked,Monsoon
ORD100954,14-01-2024,January,Q1,2024,2,East,Mumbai,Furniture,Office Chair,82,8000,12.08,576755.2,27751,2161,100,498396.96,537576.08,564803.76,5.06,Low Demand,Overstocked,Winter
ORD100955,09-03-2025,March,Q1,2025,10,West,Jaipur,Home Appliances,Air Conditioner,563,45000,6.12,23784498,34794,1835,100,27889228.89,25836863.45,22699104.84,12.14,High Demand,Overstocked,Spring
ORD100956,04-04-2024,April,Q2,2024,14,Central,Kolkata,Furniture,Bookshelf,266,10000,8.01,2446934,12339,996,100,2341511.23,2394222.62,2604763.67,8.79,Medium Demand,Overstocked,Summer
ORD100957,26-07-2025,July,Q3,2025,30,Central,Mumbai,Fashion,T-Shirt,370,1200,13.05,386058,58097,1658,100,334299.11,360178.55,409479.31,13.69,Medium Demand,Overstocked,Monsoon
ORD100958,24-10-2025,October,Q4,2025,43,West,Hyderabad,Home Appliances,Microwave,196,9000,12.06,1551261.6,48970,214,100,1389638.71,1470450.16,1446632.23,1.62,Low Demand,Healthy Stock,Festive
ORD100959,19-04-2024,April,Q2,2024,16,North,Hyderabad,Office Supplies,Notebook,366,200,3.75,70455,31440,232,100,63137.13,66796.07,64607.79,3.28,Medium Demand,Stockout Risk,Summer
ORD100960,06-08-2025,August,Q3,2025,32,Central,Delhi,Office Supplies,Pen Set,96,500,0.96,47539.2,17217,1364,100,38192.59,42865.89,46176.24,7.72,Low Demand,Overstocked,Monsoon
ORD100961,16-10-2024,October,Q4,2024,42,West,Jaipur,Furniture,Desk,611,15000,19.48,7379658,97098,498,100,6881732.37,7130695.19,7964881.38,11.7,High Demand,Healthy Stock,Festive
ORD100962,30-05-2025,May,Q2,2025,22,North,Jaipur,Furniture,Office Chair,651,8000,15.92,4378886.4,67515,253,100,4011269.04,4195077.72,4073711.13,2.89,High Demand,Stockout Risk,Summer
ORD100963,19-04-2025,April,Q2,2025,16,North,Mumbai,Furniture,Office Chair,194,8000,15.38,1313302.4,26108,2154,100,1321865.55,1317583.98,1373378.27,4.23,Low Demand,Overstocked,Summer
ORD100964,29-10-2025,October,Q4,2025,44,Central,Pune,Fashion,Shoes,513,3000,12.47,1347086.7,61479,263,100,1557598.6,1452342.65,1420954.2,2.16,High Demand,Stockout Risk,Festive
ORD100965,31-01-2025,January,Q1,2025,5,South,Hyderabad,Office Supplies,Paper Ream,126,350,19.16,35650.44,79304,2137,100,29909.38,32779.91,32191.93,1.79,Low Demand,Overstocked,Winter
ORD100966,12-11-2024,November,Q4,2024,46,Central,Mumbai,Fashion,Shoes,667,3000,18.68,1627213.2,26164,379,100,1484094.8,1555654,1582734.39,1.74,High Demand,Stockout Risk,Festive
ORD100967,01-04-2024,April,Q2,2024,14,North,Bangalore,Fashion,T-Shirt,534,1200,19.57,515395.44,62939,675,100,606069.88,560732.66,564015.85,0.59,High Demand,Healthy Stock,Summer
ORD100968,14-05-2025,May,Q2,2025,20,North,Pune,Home Appliances,Refrigerator,468,35000,17.14,13572468,94205,628,100,13251222.22,13411845.11,13606342.85,1.45,Medium Demand,Healthy Stock,Summer
ORD100969,01-10-2025,October,Q4,2025,40,East,Pune,Electronics,Printer,748,12000,17.55,7400712,94463,274,100,7757762.97,7579237.48,7613655.33,0.45,High Demand,Stockout Risk,Festive
ORD100970,07-09-2024,September,Q3,2024,36,Central,Delhi,Furniture,Office Chair,347,8000,7.52,2567244.8,79728,1735,100,2930591.26,2748918.03,2425045.77,11.78,Medium Demand,Overstocked,Monsoon
ORD100971,18-04-2025,April,Q2,2025,16,North,Pune,Fashion,T-Shirt,597,1200,18,587448,65929,546,100,490124.91,538786.45,614679.52,14.09,High Demand,Healthy Stock,Summer
ORD100972,10-02-2025,February,Q1,2025,7,West,Hyderabad,Fashion,T-Shirt,116,1200,6.35,130360.8,84215,2091,100,115376.36,122868.58,136651.61,11.22,Low Demand,Overstocked,Spring
ORD100973,27-04-2024,April,Q2,2024,17,East,Chennai,Electronics,Mobile,531,25000,2.91,12888697.5,32979,1411,100,13240335.05,13064516.28,14146146.52,8.28,High Demand,Overstocked,Summer
ORD100974,24-01-2025,January,Q1,2025,4,North,Pune,Fashion,T-Shirt,268,1200,1.08,318126.72,8007,1832,100,288839.73,303483.22,326759.87,7.67,Medium Demand,Overstocked,Winter
ORD100975,26-03-2024,March,Q1,2024,13,South,Mumbai,Home Appliances,Refrigerator,133,35000,5.97,4377096.5,98350,1949,100,5027163.84,4702130.17,4398787.59,6.45,Low Demand,Overstocked,Spring
ORD100976,16-11-2025,November,Q4,2025,46,East,Bangalore,Electronics,Laptop,635,60000,15.06,32362140,26565,913,100,30411042.88,31386591.44,31838527.55,1.44,High Demand,Healthy Stock,Festive
ORD100977,01-05-2025,May,Q2,2025,18,Central,Bangalore,Fashion,T-Shirt,634,1200,7.78,701609.76,6301,2397,100,781052.3,741331.03,715239.04,3.52,High Demand,Overstocked,Summer
ORD100978,20-03-2024,March,Q1,2024,12,Central,Lucknow,Furniture,Desk,374,15000,0.28,5594292,65117,704,100,5593051.56,5593671.78,5388878.37,3.66,Medium Demand,Healthy Stock,Spring
ORD100979,21-11-2025,November,Q4,2025,47,West,Ahmedabad,Office Supplies,Paper Ream,74,350,18.87,21012.67,21478,1940,100,22180.27,21596.47,21342.05,1.18,Low Demand,Overstocked,Festive
ORD100980,07-02-2024,February,Q1,2024,6,South,Hyderabad,Fashion,Jacket,609,4500,15.49,2315996.55,83766,1646,100,2053026.52,2184511.54,2181559.01,0.14,High Demand,Overstocked,Spring
ORD100981,14-07-2024,July,Q3,2024,28,Central,Delhi,Home Appliances,Refrigerator,66,35000,6.04,2170476,45234,2156,100,2447473.47,2308974.74,2007579.76,13.05,Low Demand,Overstocked,Monsoon
ORD100982,26-05-2025,May,Q2,2025,22,West,Kolkata,Fashion,T-Shirt,410,1200,16.56,410524.8,60816,2242,100,488371.82,449448.31,397045.35,11.66,Medium Demand,Overstocked,Summer
ORD100983,29-06-2024,June,Q2,2024,26,West,Kolkata,Home Appliances,Microwave,616,9000,11.9,4884264,76141,1885,100,4652873.6,4768568.8,5221367.7,9.5,High Demand,Overstocked,Summer
ORD100984,06-12-2025,December,Q4,2025,49,West,Ahmedabad,Office Supplies,Notebook,139,200,16.12,23318.64,18606,467,100,24714.26,24016.45,23860.85,0.65,Low Demand,Overstocked,Winter
ORD100985,25-02-2025,February,Q1,2025,9,North,Chennai,Office Supplies,Paper Ream,152,350,12.67,46459.56,70976,2480,100,52143.81,49301.68,48017.91,2.6,Low Demand,Overstocked,Spring
ORD100986,06-03-2025,March,Q1,2025,10,South,Hyderabad,Fashion,Jacket,440,4500,2.29,1934658,66548,609,100,1819053.43,1876855.71,2048319.63,9.14,Medium Demand,Healthy Stock,Spring
ORD100987,20-04-2025,April,Q2,2025,16,West,Kolkata,Electronics,Tablet,279,18000,10.15,4512267,40076,1183,100,4164635.97,4338451.49,4875660.68,12.38,Medium Demand,Overstocked,Summer
ORD100988,28-02-2025,February,Q1,2025,9,South,Delhi,Fashion,Shoes,65,3000,0.52,193986,54074,2225,100,218818.88,206402.44,197863.61,4.14,Low Demand,Overstocked,Spring
ORD100989,09-12-2024,December,Q4,2024,50,South,Lucknow,Fashion,Shoes,619,3000,19.47,1495442.1,30252,1711,100,1691973.04,1593707.57,1585566.91,0.51,High Demand,Overstocked,Winter
ORD100990,14-08-2025,August,Q3,2025,33,West,Bangalore,Fashion,Jacket,227,4500,8.06,939167.1,46697,2218,100,810855.71,875011.41,888634.18,1.56,Medium Demand,Overstocked,Monsoon
ORD100991,28-12-2025,December,Q4,2025,52,South,Jaipur,Electronics,Printer,692,12000,18.33,6781876.8,77470,751,100,7999088.87,7390482.83,6380067.66,13.67,High Demand,Healthy Stock,Winter
ORD100992,05-04-2024,April,Q2,2024,14,North,Kolkata,Electronics,Mobile,78,25000,12.36,1708980,76260,422,100,1758057.69,1733518.84,1546725.98,10.78,Low Demand,Overstocked,Summer
ORD100993,13-05-2024,May,Q2,2024,20,West,Pune,Furniture,Office Chair,277,8000,5.94,2084369.6,75178,1104,100,2273057.26,2178713.43,2212390.5,1.55,Medium Demand,Overstocked,Summer
ORD100994,22-01-2025,January,Q1,2025,4,East,Delhi,Home Appliances,Microwave,197,9000,12.55,1550488.5,88674,2473,100,1778062.41,1664275.46,1429839.26,14.09,Low Demand,Overstocked,Winter
ORD100995,02-09-2025,September,Q3,2025,36,North,Mumbai,Furniture,Desk,318,15000,17.89,3916647,17160,416,100,3907630.96,3912138.98,3808075.44,2.66,Medium Demand,Healthy Stock,Monsoon
ORD100996,31-07-2024,July,Q3,2024,31,West,Mumbai,Fashion,Shoes,473,3000,1.47,1398140.7,87009,412,100,1236121.9,1317131.3,1375744.48,4.45,Medium Demand,Stockout Risk,Monsoon
ORD100997,17-11-2024,November,Q4,2024,46,West,Bangalore,Furniture,Desk,83,15000,13.19,1080784.5,87734,228,100,915297.86,998041.18,1046806.89,4.89,Low Demand,Overstocked,Festive
ORD100998,21-12-2024,December,Q4,2024,51,West,Lucknow,Office Supplies,Paper Ream,55,350,3.17,18639.78,38357,598,100,16349.66,17494.72,16885.98,3.48,Low Demand,Overstocked,Winter
ORD100999,24-01-2024,January,Q1,2024,4,Central,Jaipur,Furniture,Office Chair,423,8000,2.3,3306168,33437,220,100,3078094.95,3192131.48,3120864.63,2.23,Medium Demand,Stockout Risk,Winter
ORD101000,09-12-2025,December,Q4,2025,50,South,Ahmedabad,Home Appliances,Refrigerator,254,35000,19.06,7195566,50685,2358,100,7632839.19,7414202.6,7148138.22,3.59,Medium Demand,Overstocked,Winter
ORD101001,22-05-2025,May,Q2,2025,21,West,Jaipur,Fashion,Shoes,306,3000,3.46,886237.2,95053,1251,100,1049968.21,968102.7,815851.28,15.73,Medium Demand,Overstocked,Summer
ORD101002,24-08-2025,August,Q3,2025,34,East,Bangalore,Furniture,Bookshelf,549,10000,8.67,5014017,63478,1835,100,5207216.67,5110616.83,4785050.83,6.37,High Demand,Overstocked,Monsoon
ORD101003,22-11-2024,November,Q4,2024,47,Central,Mumbai,Office Supplies,Pen Set,625,500,7.06,290437.5,87929,363,100,284559.44,287498.47,313059.66,8.89,High Demand,Stockout Risk,Festive
ORD101004,07-06-2025,June,Q2,2025,23,East,Lucknow,Fashion,T-Shirt,668,1200,16.53,669095.52,89554,2272,100,629552.87,649324.2,606192.51,6.64,High Demand,Overstocked,Summer
ORD101005,03-07-2024,July,Q3,2024,27,East,Kolkata,Furniture,Desk,301,15000,1.45,4449532.5,91108,1622,100,4221652.87,4335592.69,4698274.32,8.37,Medium Demand,Overstocked,Monsoon
ORD101006,05-05-2024,May,Q2,2024,18,North,Pune,Electronics,Tablet,268,18000,9.31,4374885.6,47147,1052,100,4482753.8,4428819.7,4274780.24,3.48,Medium Demand,Overstocked,Summer
ORD101007,08-09-2025,September,Q3,2025,37,South,Jaipur,Furniture,Office Chair,624,8000,5.56,4714444.8,84679,406,100,4853895.06,4784169.93,4852361.28,1.43,High Demand,Stockout Risk,Monsoon
ORD101008,29-11-2025,November,Q4,2025,48,West,Pune,Home Appliances,Microwave,315,9000,9.88,2554902,11133,1224,100,2474409.55,2514655.77,2362820.73,6.04,Medium Demand,Overstocked,Festive
ORD101009,24-06-2024,June,Q2,2024,26,Central,Pune,Office Supplies,Pen Set,292,500,11.53,129166.2,42360,173,100,136588.95,132877.58,138365.5,4.13,Medium Demand,Stockout Risk,Summer
ORD101010,05-01-2024,January,Q1,2024,1,West,Ahmedabad,Furniture,Desk,87,15000,17.92,1071144,74142,260,100,1001472.45,1036308.22,967515.59,6.64,Low Demand,Overstocked,Winter
ORD101011,26-04-2025,April,Q2,2025,17,North,Kolkata,Home Appliances,Refrigerator,374,35000,15.07,11117337,57473,426,100,11368367.36,11242852.18,10701936.95,4.81,Medium Demand,Healthy Stock,Summer
ORD101012,19-09-2025,September,Q3,2025,38,North,Kolkata,Home Appliances,Air Conditioner,515,45000,9.87,20887627.5,89029,597,100,23754042,22320834.75,22716146.1,1.77,High Demand,Healthy Stock,Monsoon
ORD101013,15-04-2024,April,Q2,2024,16,North,Hyderabad,Electronics,Laptop,192,60000,2.1,11278080,47317,1884,100,10043541.92,10660810.96,10348803.92,2.93,Low Demand,Overstocked,Summer
ORD101014,12-01-2025,January,Q1,2025,2,Central,Delhi,Electronics,Tablet,94,18000,2.22,1654437.6,44883,407,100,1498078.11,1576257.85,1716618.51,8.9,Low Demand,Overstocked,Winter
ORD101015,23-01-2025,January,Q1,2025,4,East,Bangalore,Furniture,Bookshelf,521,10000,2.4,5084960,46855,706,100,5599628.79,5342294.39,5479347.88,2.57,High Demand,Healthy Stock,Winter
ORD101016,27-02-2025,February,Q1,2025,9,West,Mumbai,Office Supplies,Paper Ream,296,350,11.56,91623.84,91673,2107,100,109081.83,100352.83,88360.41,11.95,Medium Demand,Overstocked,Spring
ORD101017,09-05-2025,May,Q2,2025,19,South,Mumbai,Home Appliances,Refrigerator,134,35000,7.06,4358886,36768,943,100,4698818.2,4528852.1,3988506.58,11.93,Low Demand,Overstocked,Summer
ORD101018,21-05-2025,May,Q2,2025,21,North,Hyderabad,Electronics,Mobile,529,25000,16.37,11060067.5,29630,2097,100,9310518.41,10185292.96,10415622.71,2.26,High Demand,Overstocked,Summer
ORD101019,27-08-2025,August,Q3,2025,35,Central,Jaipur,Home Appliances,Refrigerator,514,35000,13.11,15631511,71127,532,100,18220872.45,16926191.73,14752347.4,12.84,High Demand,Healthy Stock,Monsoon
ORD101020,07-01-2025,January,Q1,2025,2,West,Chennai,Office Supplies,Paper Ream,257,350,15.6,75917.8,29635,381,100,69171.39,72544.6,70819.1,2.38,Medium Demand,Healthy Stock,Winter
ORD101021,10-11-2024,November,Q4,2024,45,Central,Mumbai,Furniture,Desk,216,15000,4.81,3084156,65404,866,100,2796412.47,2940284.24,3069500.35,4.39,Medium Demand,Overstocked,Festive
ORD101022,27-06-2025,June,Q2,2025,26,West,Pune,Home Appliances,Microwave,613,9000,1.68,5424314.4,61554,968,100,4666255.71,5045285.05,5426690.67,7.56,High Demand,Healthy Stock,Summer
ORD101023,04-06-2025,June,Q2,2025,23,East,Delhi,Fashion,T-Shirt,428,1200,1.96,503533.44,90016,1666,100,550261.67,526897.56,495737.57,5.91,Medium Demand,Overstocked,Summer
ORD101024,28-10-2024,October,Q4,2024,44,South,Kolkata,Furniture,Bookshelf,441,10000,9.87,3974733,61828,547,100,4262758.89,4118745.94,4091069.35,0.67,Medium Demand,Healthy Stock,Festive
ORD101025,23-04-2024,April,Q2,2024,17,South,Mumbai,Electronics,Laptop,639,60000,5.32,36300312,13630,2279,100,30507246.72,33403779.36,34314430.95,2.73,High Demand,Overstocked,Summer
ORD101026,27-09-2025,September,Q3,2025,39,West,Kolkata,Fashion,Shoes,275,3000,14.68,703890,95660,1198,100,702530.55,703210.28,657578.14,6.49,Medium Demand,Overstocked,Monsoon
ORD101027,27-07-2024,July,Q3,2024,30,East,Ahmedabad,Office Supplies,Pen Set,53,500,1.88,26001.8,70960,2052,100,28488.52,27245.16,27835.26,2.17,Low Demand,Overstocked,Monsoon
ORD101028,05-12-2025,December,Q4,2025,49,South,Bangalore,Home Appliances,Air Conditioner,121,45000,3.33,5263681.5,48536,1964,100,4509572.07,4886626.79,4750719.77,2.78,Low Demand,Overstocked,Winter
ORD101029,30-04-2025,April,Q2,2025,18,West,Pune,Electronics,Mobile,320,25000,17.63,6589600,27377,139,100,6837382.55,6713491.28,7208418.17,7.37,Medium Demand,Stockout Risk,Summer
ORD101030,20-08-2025,August,Q3,2025,34,North,Chennai,Furniture,Desk,162,15000,0.9,2408130,7279,2423,100,2581559.92,2494844.96,2307305.72,7.52,Low Demand,Overstocked,Monsoon
ORD101031,21-08-2024,August,Q3,2024,34,Central,Jaipur,Furniture,Office Chair,146,8000,2,1144640,48997,1953,100,1140364.47,1142502.23,1110479.6,2.8,Low Demand,Overstocked,Monsoon
ORD101032,12-07-2025,July,Q3,2025,28,East,Chennai,Home Appliances,Refrigerator,519,35000,0.27,18115954.5,51219,1333,100,19638833.45,18877393.98,19533971.48,3.48,High Demand,Overstocked,Monsoon
ORD101033,10-11-2025,November,Q4,2025,46,Central,Chennai,Electronics,Tablet,789,18000,0.41,14143771.8,58781,1002,100,15045391.5,14594581.65,13130039.94,10.03,High Demand,Healthy Stock,Festive
ORD101034,24-05-2025,May,Q2,2025,21,North,Hyderabad,Office Supplies,Paper Ream,491,350,7.19,159493.99,16701,893,100,186330.27,172912.13,155595.26,10.01,Medium Demand,Healthy Stock,Summer
ORD101035,20-04-2024,April,Q2,2024,16,East,Jaipur,Fashion,Jacket,229,4500,5.31,975780.45,94006,1528,100,1127219.59,1051500.02,954513.55,9.22,Medium Demand,Overstocked,Summer
ORD101036,03-03-2025,March,Q1,2025,10,East,Ahmedabad,Furniture,Office Chair,643,8000,10.4,4609024,49993,603,100,4486349.52,4547686.76,4567568.29,0.44,High Demand,Healthy Stock,Spring
ORD101037,21-12-2024,December,Q4,2024,51,East,Mumbai,Electronics,Printer,200,12000,9.33,2176080,24690,2242,100,2582285.78,2379182.89,2229957.62,6.27,Medium Demand,Overstocked,Winter
ORD101038,11-11-2025,November,Q4,2025,46,South,Ahmedabad,Fashion,T-Shirt,158,1200,0.31,189012.24,10367,990,100,172607.29,180809.77,192530.58,6.48,Low Demand,Overstocked,Festive
ORD101039,24-02-2024,February,Q1,2024,8,West,Ahmedabad,Electronics,Printer,410,12000,13.21,4270068,5084,304,100,3845509.59,4057788.79,4142152.34,2.08,Medium Demand,Stockout Risk,Spring
ORD101040,17-10-2024,October,Q4,2024,42,Central,Jaipur,Furniture,Office Chair,415,8000,14.66,2833288,61629,2497,100,3307308.23,3070298.12,2714744.38,11.58,Medium Demand,Overstocked,Festive
ORD101041,02-02-2024,February,Q1,2024,5,West,Pune,Furniture,Bookshelf,445,10000,8.45,4073975,17863,1170,100,4758719.15,4416347.08,4153041.72,5.96,Medium Demand,Overstocked,Spring
ORD101042,26-06-2024,June,Q2,2024,26,Central,Kolkata,Home Appliances,Air Conditioner,250,45000,3.99,10801125,22785,1805,100,11035655.31,10918390.16,10371374.73,5.01,Medium Demand,Overstocked,Summer
ORD101043,28-03-2024,March,Q1,2024,13,East,Lucknow,Fashion,Jacket,237,4500,7.52,986299.2,62264,493,100,843723.68,915011.44,974838.67,6.54,Medium Demand,Overstocked,Spring
ORD101044,16-11-2024,November,Q4,2024,46,Central,Pune,Fashion,T-Shirt,642,1200,19.23,622252.08,65461,213,100,724938.18,673595.13,563315.12,16.37,High Demand,Stockout Risk,Festive
ORD101045,07-03-2025,March,Q1,2025,10,North,Bangalore,Office Supplies,Pen Set,298,500,11.61,131701.1,53904,621,100,138069.62,134885.36,142234.88,5.45,Medium Demand,Overstocked,Spring
ORD101046,27-10-2024,October,Q4,2024,43,North,Kolkata,Furniture,Desk,73,15000,15.26,927903,72896,1985,100,1053800.15,990851.57,850823.79,14.13,Low Demand,Overstocked,Festive
ORD101047,03-10-2024,October,Q4,2024,40,North,Pune,Office Supplies,Notebook,463,200,13.81,79811.94,12977,597,100,87488.98,83650.46,82595.99,1.26,Medium Demand,Healthy Stock,Festive
ORD101048,24-02-2024,February,Q1,2024,8,South,Jaipur,Furniture,Bookshelf,557,10000,2.73,5417939,93562,733,100,4986437.45,5202188.22,5213022.61,0.21,High Demand,Healthy Stock,Spring
ORD101049,07-01-2024,January,Q1,2024,1,West,Lucknow,Furniture,Office Chair,118,8000,0,944000,84140,595,100,951485,947742.5,896272.51,5.43,Low Demand,Overstocked,Winter
ORD101050,16-04-2024,April,Q2,2024,16,West,Delhi,Office Supplies,Pen Set,450,500,1.11,222502.5,20966,1328,100,214008.01,218255.26,243982.73,11.79,Medium Demand,Overstocked,Summer
ORD101051,28-08-2024,August,Q3,2024,35,Central,Ahmedabad,Office Supplies,Paper Ream,499,350,17.19,144627.66,85892,604,100,140714.25,142670.96,148567.24,4.13,Medium Demand,Healthy Stock,Monsoon
ORD101052,08-07-2024,July,Q3,2024,28,South,Hyderabad,Furniture,Bookshelf,609,10000,4.01,5845791,67975,1287,100,5353456.22,5599623.61,5378150.74,3.96,High Demand,Overstocked,Monsoon
ORD101053,25-08-2025,August,Q3,2025,35,West,Pune,Home Appliances,Refrigerator,445,35000,13.95,13402287.5,19068,2000,100,12956776.53,13179532.02,13200805.43,0.16,Medium Demand,Overstocked,Monsoon
ORD101054,29-01-2024,January,Q1,2024,5,East,Chennai,Electronics,Printer,61,12000,11.61,647014.8,9467,1920,100,528645.2,587830,699689.37,19.03,Low Demand,Overstocked,Winter
ORD101055,22-05-2024,May,Q2,2024,21,West,Chennai,Home Appliances,Microwave,212,9000,7.15,1771578,70956,963,100,1664457.11,1718017.56,1844646.6,7.37,Medium Demand,Overstocked,Summer
ORD101056,03-02-2025,February,Q1,2025,6,Central,Mumbai,Furniture,Bookshelf,205,10000,7.04,1905680,99268,2406,100,1783176.09,1844428.04,1987693.73,7.77,Medium Demand,Overstocked,Spring
ORD101057,23-05-2024,May,Q2,2024,21,East,Ahmedabad,Fashion,Shoes,545,3000,7.53,1511884.5,66833,838,100,1557869.35,1534876.93,1641124.09,6.92,High Demand,Healthy Stock,Summer
ORD101058,05-11-2025,November,Q4,2025,45,Central,Ahmedabad,Furniture,Bookshelf,509,10000,11.61,4499051,81610,1753,100,3720841.1,4109946.05,4075709.96,0.83,High Demand,Overstocked,Festive
ORD101059,11-06-2024,June,Q2,2024,24,South,Mumbai,Electronics,Printer,537,12000,6.47,6027073.2,35347,1069,100,5075836.65,5551454.93,6486041.35,16.83,High Demand,Overstocked,Summer
ORD101060,28-01-2025,January,Q1,2025,5,West,Mumbai,Electronics,Tablet,167,18000,0.75,2983455,14552,1908,100,3297734.48,3140594.74,3047022.46,2.98,Low Demand,Overstocked,Winter
ORD101061,31-01-2024,January,Q1,2024,5,South,Pune,Electronics,Printer,436,12000,2.66,5092828.8,88544,2450,100,5207861.99,5150345.39,4782897.52,7.13,Medium Demand,Overstocked,Winter
ORD101062,17-05-2025,May,Q2,2025,20,West,Ahmedabad,Furniture,Office Chair,215,8000,8.68,1570704,74275,887,100,1310606.91,1440655.46,1421249.33,1.35,Medium Demand,Overstocked,Summer
ORD101063,15-11-2025,November,Q4,2025,46,North,Hyderabad,Electronics,Mobile,71,25000,8.16,1630160,76641,394,100,1526293.58,1578226.79,1689615.59,7.06,Low Demand,Overstocked,Festive
ORD101064,19-10-2025,October,Q4,2025,42,Central,Chennai,Furniture,Office Chair,871,8000,10.02,6269806.4,51725,2388,100,7156160.4,6712983.4,6647995.97,0.97,High Demand,Overstocked,Festive
ORD101065,25-03-2025,March,Q1,2025,13,West,Kolkata,Electronics,Laptop,180,60000,15.65,9109800,44089,513,100,7717558.36,8413679.18,8618915.7,2.44,Low Demand,Overstocked,Spring
ORD101066,07-09-2025,September,Q3,2025,36,Central,Pune,Electronics,Mobile,346,25000,18.45,7054075,37949,1699,100,7627637.08,7340856.04,6444536.36,12.21,Medium Demand,Overstocked,Monsoon
ORD101067,10-06-2024,June,Q2,2024,24,East,Mumbai,Office Supplies,Paper Ream,297,350,17.06,86216.13,85117,2148,100,79740.93,82978.53,88261.95,6.37,Medium Demand,Overstocked,Summer
ORD101068,13-07-2025,July,Q3,2025,28,North,Lucknow,Fashion,T-Shirt,80,1200,0.65,95376,60234,1168,100,83950.38,89663.19,102777.71,14.63,Low Demand,Overstocked,Monsoon
ORD101069,01-03-2024,March,Q1,2024,9,South,Hyderabad,Office Supplies,Paper Ream,387,350,18.48,110418.84,91944,355,100,98741.7,104580.27,100987.13,3.44,Medium Demand,Healthy Stock,Spring
ORD101070,31-07-2025,July,Q3,2025,31,Central,Delhi,Home Appliances,Microwave,476,9000,11.96,3771633.6,85272,430,100,4356264.92,4063949.26,3755620.36,7.59,Medium Demand,Stockout Risk,Monsoon
ORD101071,12-05-2024,May,Q2,2024,19,East,Delhi,Electronics,Laptop,558,60000,10.15,30081780,90240,1534,100,29257726.49,29669753.24,28899074.82,2.6,High Demand,Overstocked,Summer
ORD101072,21-08-2024,August,Q3,2024,34,North,Delhi,Electronics,Mobile,597,25000,12.16,13110120,54727,174,100,13385411.33,13247765.66,11935821.43,9.9,High Demand,Stockout Risk,Monsoon
ORD101073,21-01-2025,January,Q1,2025,4,South,Kolkata,Fashion,Jacket,221,4500,2.36,971029.8,85694,1606,100,913462.92,942246.36,940563.86,0.18,Medium Demand,Overstocked,Winter
ORD101074,29-02-2024,February,Q1,2024,9,South,Hyderabad,Electronics,Laptop,282,60000,8.26,15522408,75283,2426,100,12702171,14112289.5,16459238.4,16.63,Medium Demand,Overstocked,Spring
ORD101075,12-09-2024,September,Q3,2024,37,North,Mumbai,Electronics,Mobile,499,25000,3.61,12024652.5,10730,1386,100,11301573.9,11663113.2,12397919.24,6.3,Medium Demand,Overstocked,Monsoon
ORD101076,07-09-2024,September,Q3,2024,36,East,Bangalore,Office Supplies,Pen Set,540,500,13.15,234495,91060,414,100,194760.09,214627.54,255054.12,18.84,High Demand,Stockout Risk,Monsoon
